id_zmienna;zmienna;id_przekroj;nazwa_przekroj;id_jednostka_terytorialna;jednostka_terytorialna;id_typ_informacji;typ_informacji;id_wymiar_2;nazwa_wymiar_2;id_pozycja_2;nazwa_pozycja_2;id_wymiar_3;nazwa_wymiar_3;id_pozycja_3;nazwa_pozycja_3;id_wymiar_4;nazwa_wymiar_4;id_pozycja_4;nazwa_pozycja_4;id_wymiar_5;nazwa_wymiar_5;id_pozycja_5;nazwa_pozycja_5;id_wymiar_6;nazwa_wymiar_6;id_pozycja_6;nazwa_pozycja_6;id_wymiar_7;nazwa_wymiar_7;id_pozycja_7;nazwa_pozycja_7;id_wymiar_8;nazwa_wymiar_8;id_pozycja_8;nazwa_pozycja_8;id_wymiar_9;nazwa_wymiar_9;id_pozycja_9;nazwa_pozycja_9;id_okres;id_daty;opis_okres;wartosc;id_braku_wartosci;oznaczenie_braku_wartosci;nazwa_braku_wartosci;id_tajnosci;oznaczenie_tajnosci;nazwa_tajnosci;id_flaga;oznaczenie_flagi;nazwa_flaga;notka
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2010;2010 ;137,8;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2011;2011 ;137,9;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2012;2012 ;137,4;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2013;2013 ;136,9;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2014;2014 ;135,5;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2015;2015 ;132;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2016;2016 ;129,9;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2017;2017 ;126;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2018;2018 ;124,4;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2019;2019 ;123,1;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2020;2020 ;117,5;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;112,4;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
445;Miejsca w domach studenckich;16;Polska;33617;POLSKA;39;[tys. szt.];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;115,3;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
